Time,Vehicle ID,X Coordinate,Y Coordinate,Tile Name,Probability,Is_Update,Valid_From,Valid_Till,Size,time_to_voxelize
17,16,173.18,-1.96,/home/sayon/autoware_map/town01/splitted/5_166_-5.pcd,0.0068965517241379,1,17,26.87702227504614,0.0566959381103515,0.001622915267944336
17,2,154.021,-45.1949,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd,0.0205479452054794,0,15,501.0,0.047769546508789,0.0015590190887451172
17,3,177.515,-129.447,/home/sayon/autoware_map/town01/splitted/5_174_-130.pcd,0.0068027210884353,1,17,19.33736840123657,0.0559024810791015,0.0016260147094726562
17,4,142.815,-330.59,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd,0.0067567567567567,0,17,501.0,2.0253124237060547,0.01806044578552246
17,5,334.717,-304.641,/home/sayon/autoware_map/town01/splitted/5_330_-306.pcd,0.0067114093959731,1,17,23.083722926148663,0.043649673461914,0.0018298625946044922
17,6,222.498,2.04,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd,0.0066666666666666,0,17,501.0,0.5239219665527344,0.005042552947998047
17,7,2.02,-234.515,/home/sayon/autoware_map/town01/splitted/4_0_-247.pcd,0.0198675496688741,0,9,501.0,0.1740531921386718,0.002506732940673828
17,8,334.733,-275.745,/home/sayon/autoware_map/town01/splitted/5_330_-280.pcd,0.006578947368421,0,17,501.0,0.046243667602539,0.0015347003936767578
17,9,93.6227,-137.119,/home/sayon/autoware_map/town01/splitted/5_89_-143.pcd,0.0130718954248366,0,16,501.0,0.0625553131103515,0.0017135143280029297
18,0,1.95,-113.977,/home/sayon/autoware_map/town01/splitted/4_-1_-117.pcd,0.0064935064935064,0,18,501.0,0.1939353942871093,0.0026509761810302734
18,1,89.3796,-126.092,/home/sayon/autoware_map/town01/splitted/4_89_-130.pcd,0.0258064516129032,0,15,501.0,0.1878166198730468,0.002596139907836914
18,10,92.38,-62.2434,/home/sayon/autoware_map/town01/splitted/5_89_-65.pcd,0.0064102564102564,0,18,501.0,0.0641422271728515,0.0016829967498779297
18,11,88.4079,-251.567,/home/sayon/autoware_map/town01/splitted/5_81_-253.pcd,0.0063694267515923,0,18,501.0,0.052804946899414,0.0015823841094970703
18,12,353.155,-326.61,/home/sayon/autoware_map/town01/splitted/5_353_-326.pcd,0.0063291139240506,0,18,501.0,0.054208755493164,0.0015804767608642578
18,13,125.809,-199.142,/home/sayon/autoware_map/town01/splitted/3_104_-221.pcd,0.0314465408805031,0,14,501.0,0.9038810729980468,0.008354663848876953
18,14,158.046,-27.8785,/home/sayon/autoware_map/town01/splitted/4_151_-32.pcd,0.00625,0,18,501.0,0.1774101257324218,0.0024688243865966797
18,15,92.388,-109.666,/home/sayon/autoware_map/town01/splitted/4_89_-117.pcd,0.0372670807453416,0,11,501.0,0.1932029724121093,0.002682209014892578
18,16,175.428,-1.96,/home/sayon/autoware_map/town01/splitted/5_174_-5.pcd,0.0061728395061728,0,18,501.0,0.0475101470947265,0.0015170574188232422
18,17,74.28,2.03851,/home/sayon/autoware_map/town01/splitted/3_73_-6.pcd,0.0061349693251533,1,18,25.15282959516909,0.7409629821777344,0.006708621978759766
18,2,154.021,-45.1971,/home/sayon/autoware_map/town01/splitted/5_151_-48.pcd,0.024390243902439,0,15,501.0,0.047769546508789,0.0015523433685302734
18,3,163.339,-129.44,/home/sayon/autoware_map/town01/splitted/5_159_-130.pcd,0.006060606060606,1,18,28.08246112601682,0.048410415649414,0.0015482902526855469
18,4,156.599,-330.6,/home/sayon/autoware_map/town01/splitted/2_135_-376.pcd,0.0120481927710843,0,17,501.0,2.0253124237060547,0.01813054084777832
18,5,334.713,-312.606,/home/sayon/autoware_map/town01/splitted/5_330_-313.pcd,0.0059880239520958,0,18,501.0,0.052804946899414,0.0019338130950927734
18,6,208.6,2.04,/home/sayon/autoware_map/town01/splitted/3_197_-4.pcd,0.0119047619047619,0,17,501.0,0.5239219665527344,0.005079030990600586
18,7,2.01,-222.723,/home/sayon/autoware_map/town01/splitted/5_0_-227.pcd,0.0059171597633136,1,18,32.179026698426746,0.0348453521728515,0.001470804214477539
